Status,"Common
Code",Name,Description,"Level /
Category",Symbol,Conversion Factor
X,PM,pound percentage,,3.1,,
X,PN,pound net,,3.1,,
,PO,pound per inch of length,,2,lb/in,"1,785 797 x 10¹ kg/m"
,PQ,page per inch,"A unit of quantity defining the degree of thickness of a bound publication, expressed as the number of pages per inch of thickness.",3.5,ppi,
,PR,pair,A unit of count defining the number of pairs (pair: item described by two's).,3.7,,2
,PS,pound-force per square inch,,2,lbf/in²,"6,894 757 x 10³ Pa"
D,PT,pint (US),Use liquid pint (common code PTL),2,pt (US),"4, 731 76 x 10⁻⁴ m³"
,PTD,dry pint (US),,2,dry pt (US),"5,506 105 x 10⁻⁴ m³"
,PTI,pint (UK),,2,pt (UK),"5, 682 61 x 10⁻⁴ m³"
,PTL,liquid pint (US),,2,liq pt (US),"4, 731 765 x 10⁻⁴ m³"
,PTN,portion,"A quantity of allowance of food allotted to, or enough for, one person.",3.5,PTN,
X,PU,tray / tray pack,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
X,PV,half pint (US),,3.8,,
X,PW,pound per inch of width,,3.1,,
X,PY,peck dry (US),,3.5,,
X,PZ,peck dry (UK),,3.5,,
,Q10,joule per tesla,Unit of the magnetic dipole moment of the molecule as derived SI unit joule divided by the derived SI unit tesla.,3.5,J/T,m² x A
,Q11,erlang,Unit of the market value according to the feature of a single feature as a statistical measurement of the existing utilization.,3.6,E,1 E
,Q12,octet,Synonym for byte: 1 octet = 8 bit = 1 byte.,3.6,o,8 bit
,Q13,octet per second,Unit octet divided by the SI base unit second.,3.6,o/s,8 bit/s
,Q14,shannon,"Logarithmic unit for information equal to the content of decision of a sentence of two mutually exclusive events, expressed as a logarithm to base 2.",3.6,Sh,
,Q15,hartley,"Logarithmic unit for information equal to the content of decision of a sentence of ten mutually exclusive events, expressed as a logarithm to base 10.",3.6,Hart,
,Q16,natural unit of information,"Logarithmic unit for information equal to the content of decision of a sentence of ,718 281 828 459 mutually exclusive events, expressed as a logarithm to base Euler value e.",3.6,nat,nat
,Q17,shannon per second,"Time related logarithmic unit for information equal to the content of decision of a sentence of two mutually exclusive events, expressed as a logarithm to base 2.",3.6,Sh/s,Sh/s
,Q18,hartley per second,"Time related logarithmic unit for information equal to the content of decision of a sentence of ten mutually exclusive events, expressed as a logarithm to base 10.",3.6,Hart/s,Hart/s
,Q19,natural unit of information per second,"Time related logarithmic unit for information equal to the content of decision of a sentence of 2,718 281 828 459 mutually exclusive events, expressed as a logarithm to base of the Euler value e.",3.6,nat/s,nat/s
,Q20,second per kilogramm,"Unit of the Einstein transition probability for spontaneous or inducing emissions and absorption according to ISO 80000-7:2008, expressed as SI base unit second divided by the SI base unit kilogram.",3.5,s/kg,kg⁻¹ x s
,Q21,watt square metre,"Unit of the first radiation constants c1 = 2·p·h·c0², the value of which is 3,741 771 18·10?¹6-fold   that of the comparative value of the product of the derived SI unit watt multiplied with the power of the SI base unit metre with the exponent 2.",3.5,W·m²,m⁴ x kg x s⁻³
,Q22,second per radian cubic metre,Unit of the density of states as an expression of angular frequency as complement of the product of hertz and radiant and the power of SI base unit metre by exponent 3 .,3.5,1/(Hz·rad·m³),m⁻³ x s x rad⁻¹
,Q23,weber to the power minus one,"Complement of the derived SI unit weber as unit of the Josephson constant, which value is equal to the 384 597,891-fold of the reference value gigahertz divided by volt.",3.5,1/Wb,m⁻² x kg⁻¹ x s² x A
,Q24,reciprocal inch,Complement of the unit inch according to the Anglo-American and Imperial system of units.,3.5,1/in,"39,370 08 m⁻¹"
,Q25,dioptre,Unit used at the statement of relative refractive indexes of optical systems as complement of the focal length with correspondence to: 1 dpt = 1/m.,3.5,dpt,m⁻¹
,Q26,one per one,Value of the quotient from two physical units of the same kind as a numerator and denominator whereas the units are shortened mutually.,3.5,1/1,1/1
,Q27,newton metre per metre,Unit for length-related rotational moment as product of the derived SI unit newton and the SI base unit metre divided by the SI base unit metre.,3.5,N·m/m²,m x kg x s⁻²
,Q28,kilogram per square metre pascal second,Unit for the ability of a material to allow the transition of steam.,3.5,kg/(m²·Pa·s),kg/(m² x Pa x s)
,Q29,microgram per hectogram,Microgram per hectogram.,1S,µg/hg,10⁻8
,Q30,pH (potential of Hydrogen),The activity of the (solvated) hydrogen ion (a logarithmic measure used to state the acidity or alkalinity of a chemical solution).,2,pH,-log10(mol/l)
,Q31,kilojoule per gram,,1S,kJ/g,10⁶ J/kg
,Q32,femtolitre,,1S,fl,10-18 m3
,Q33,picolitre,,1S,pl,10-15 m3
,Q34,nanolitre,,1S,nl,10-12 m3
,Q35,megawatts per minute,A unit of power defining the total amount of bulk energy transferred or consumer per minute.,1M,MW/min,1.667 × 104 W/s
,Q36,square metre per cubic metre,A unit of the amount of surface area per unit volume of an object or collection of objects.,3.1,m2/m3,1 m2/m3
,Q37,Standard cubic metre per day,Standard cubic metre (temperature 15°C and pressure 1013.25 millibars ) per day,2,,1.15741 × 10-5 m3/s
,Q38,Standard cubic metre per hour,Standard cubic metre (temperature 15°C and pressure 1013.25 millibars ) per hour,2,,2.77778 × 10-4 m3/s
,Q39,Normalized cubic metre per day,Normalized cubic metre (temperature 0°C and pressure 1013.25 millibars ) per day,2,,1.15741 × 10-5 m3/s
,Q40,Normalized cubic metre per hour,Normalized cubic metre (temperature 0°C and pressure 1013.25 millibars ) per hour,2,,2.77778 × 10-4 m3/s
,Q41,Joule per normalised cubic metre,Joule per normalised cubic metre (temperature 0°C and pressure 1013.25 millibars).,2,,
,Q42,Joule per standard cubic metre,Joule per standard cubic metre (temperature 15°C and pressure 1013.25 millibars).,2,,
,Q3,meal,A unit of count defining the number of meals (meal: an amount of food to be eaten on a single occasion).,3.9,,
,QA,page - facsimile,A unit of count defining the number of facsimile pages.,3.5,,
,QAN,quarter (of a year),A unit of time defining the number of quarters (3 months).,3.8,,
,QB,page - hardcopy,"A unit of count defining the number of hardcopy pages (hardcopy page: a page rendered as printed or written output on paper, film, or other permanent medium).",3.5,,
X,QD,quarter dozen,,3.7,,3
X,QH,quarter hour,,3.8,,900 s
X,QK,quarter kilogram,,3.8,,
,QR,quire,"A unit of count for paper, expressed as the number of quires (quire: a number of paper sheets, typically 25).",3.5,qr,
D,QT,quart (US),Use liquid quart (common code QTL),2,qt (US),"0,946 352 9 x 10⁻³ m³"
,QTD,dry quart (US),,2,dry qt (US),"1,101 221 x 10⁻³ m³"
,QTI,quart (UK),,2,qt (UK),"1,136 522 5 x 10⁻³ m³"
,QTL,liquid quart (US),,2,liq qt (US),"9,463 529 x 10⁻⁴ m³"
,QTR,quarter (UK),"A traditional unit of weight equal to 1/4 hundredweight. In the United Kingdom, one quarter equals 28 pounds.",3.5,Qr (UK),"12,700 59 kg"
,R1,pica,A unit of count defining the number of picas. (pica: typographical length equal to 12 points or 4.22 mm (approx.)).,3.5,,"4,217 518 x 10⁻³ m"
X,R4,calorie,Use International Table (IT) calorie (common code D70),3.5,cal,"4,186 8 J"
,R9,thousand cubic metre,A unit of volume equal to one thousand cubic metres.,3.8,,10³m³
X,RA,rack,,3.3,,
X,RD,rod,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
X,RG,ring,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,RH,running or operating hour,A unit of time defining the number of hours of operation.,3.1,,
X,RK,roll metric measure,,3.3,,
X,RL,reel,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,RM,ream,"A unit of count for paper, expressed as the number of reams (ream: a large quantity of paper sheets, typically 500).",3.5,,
X,RN,ream metric measure,,3.5,,
X,RO,roll,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,ROM,room,A unit of count defining the number of rooms.,3.9,,
,RP,pound per ream,"A unit of mass for paper, expressed as pounds per ream. (ream: a large quantity of paper, typically 500 sheets).",3.5,,
,RPM,revolutions per minute,Refer ISO/TC12 SI Guide,1,r/min,"1,67 x 10⁻²/s"
,RPS,revolutions per second,Refer ISO/TC12 SI Guide,1,r/s,1/s
X,RS,reset,,3.9,,
,RT,revenue ton mile,"A unit of information typically used for billing purposes, expressed as the number of revenue tons (revenue ton: either a metric ton or a cubic metres, whichever is the larger), moved over a distance of one mile.",3.4,,
X,RU,run,,3.9,,
,S3,square foot per second,Synonym: foot squared per second,2,ft²/s,"0,092 903 04 m²/s"
,S4,square metre per second,Synonym: metre squared per second (square metres/second US),1,m²/s,m²/s
X,S5,sixty fourths of an inch,,3.8,,
X,S6,session,,3.9,,
X,S7,storage unit,,3.9,,
X,S8,standard advertising unit,,3.9,,
X,SA,sack,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,SAN,half year (6 months),A unit of time defining the number of half years (6 months).,3.8,,
,SCO,score,A unit of count defining the number of units in multiples of 20.,3.7,,20
,SCR,scruple,,3.5,,"1,295 982 g"
X,SD,solid pound,,3.1,,
X,SE,section,,3.9,,
,SEC,second [unit of time],,1,s,s
,SET,set,A unit of count defining the number of sets (set: a number of objects grouped together).,3.2,,
,SG,segment,A unit of information equal to 64000 bytes.,3.9,,
D,SHT,shipping ton,A unit of mass defining the number of tons for shipping.,3.4,,
,SIE,siemens,,1,S,A/V
X,SK,split tank truck,,3.4,,
X,SL,slipsheet,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,SM3,Standard cubic metre,Standard cubic metre (temperature 15°C and pressure 1013.25 millibars ),2,,m3
,SMI,mile (statute mile),,2,mile,"1 609,344 m"
X,SN,square rod,,3.8,rd²,"25,292 9 m²"
X,SO,spool,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
X,SP,shelf package,,3.9,,
,SQ,square,A unit of count defining the number of squares (square: rectangular shape).,3.9,,
,SQR,"square, roofing","A unit of count defining the number of squares of roofing materials, measured in multiples of 100 square feet.",3.1,,
,SR,strip,A unit of count defining the number of strips (strip: long narrow piece of an object).,3.9,,
X,SS,sheet metric measure,,3.3,,
X,SST,short standard (7200 matches),,3.5,,
X,ST,sheet,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,STC,stick,A unit of count defining the number of sticks (stick: slender and often cylindrical piece of a substance).,3.9,,
,STI,stone (UK),,2,st,"6,350 293 kg"
,STK,"stick, cigarette",A unit of count defining the number of cigarettes in the smallest unit for stock-taking and/or duty computation.,3.9,,
,STL,standard litre,"A unit of volume defining the number of litres of a product at a temperature of 15 degrees Celsius, especially in relation to hydrocarbon oils.",3.1,,
,STN,ton (US) or short ton (UK/US),Synonym: net ton (2000 lb),2,ton (US),"0,907184 7 x 10³ kg"
,STW,straw,A unit of count defining the number of straws (straw: a slender tube used for sucking up liquids).,3.9,,
X,SV,skid,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.9,,
,SW,skein,A unit of count defining the number of skeins (skein: a loosely-coiled bundle of yarn or thread).,3.9,,
,SX,shipment,A unit of count defining the number of shipments (shipment: an amount of goods shipped or transported).,3.4,,
,SYR,syringe,"A unit of count defining the number of syringes (syringe: a small device for pumping, spraying and/or injecting liquids through a small aperture).",3.9,,
,T0,telecommunication line in service,A unit of count defining the number of lines in service.,3.5,,
X,T1,thousand pound gross,,3.8,,
,T3,thousand piece,"A unit of count defining the number of pieces in multiples of 1000 (piece: a single item, article or exemplar).",3.8,,
X,T4,thousand bag,,3.8,,
X,T5,thousand casing,,3.8,,
X,T6,thousand gallon (US),,3.8,,"3,785 412 m³"
X,T7,thousand impression,,3.8,,
X,T8,thousand linear inch,,3.8,,
X,TA,tenth cubic foot,,3.8,,
,TAH,kiloampere hour (thousand ampere hour),,1M,kA·h,"3,6 x 10⁶ C"
,TAN,total acid number,A unit of chemistry defining the amount of potassium hydroxide (KOH) in milligrams that is needed to neutralize the acids in one gram of oil. It is an important quality measurement of crude oil.,3.5,TAN,mg KOH/g 
X,TC,truckload,,3.4,,
X,TD,therm,,3.8,,"10⁵ x  1 055,056 J"
X,TE,tote,,3.3,,
X,TF,ten square yard,,3.8,,
,TI,thousand square inch,,3.8,,
,TIC,"metric ton, including container","A unit of mass defining the number of metric tons of a product, including its container.",3.1,,
,TIP,"metric ton, including inner packaging","A unit of mass defining the number of metric tons of a product, including its inner packaging materials.",3.1,,
X,TJ,thousand square centimetre,,3.8,,
X,TK,"tank, rectangular","Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.4,,
,TKM,tonne kilometre,"A unit of information typically used for billing purposes, expressed as the number of tonnes (metric tons) moved over a distance of one kilometre. ",3.4,t·km,10⁶ kg x m
X,TL,thousand foot (linear),,3.8,,
,TMS,"kilogram of imported meat, less offal","A unit of mass equal to one thousand grams of imported meat, disregarding less valuable by-products such as the entrails.",3.5,,
X,TN,tin,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,TNE,tonne (metric ton),Synonym: metric ton,1S,t,10³ kg
,TP,ten pack,A unit of count defining the number of items in multiples of 10.,3.2,,
,TPI,teeth per inch,The number of teeth per inch.,3.1,TPI,0.0254 /m
,TPR,ten pair,A unit of count defining the number of pairs in multiples of 10 (pair: item described by two's).,3.8,,
X,TQ,thousand foot,,3.8,,
,TQD,thousand cubic metre per day,A unit of volume equal to one thousand cubic metres per day.,3.8,km³/d,"1,157 41 x 10⁻² m³/s"
X,TR,ten square foot,,3.8,,
,TRL,trillion (EUR),,3.7,,10¹⁸
X,TS,thousand square foot,,3.8,,
X,TSD,tonne of substance 90 % dry,,3.1,,
X,TSH,ton of steam per hour,,3.1,,
,TST,ten set,A unit of count defining the number of sets in multiples of 10 (set: a number of objects grouped together).,3.9,,
X,TT,thousand linear metre,,3.8,,
,TTS,ten thousand sticks,A unit of count defining the number of sticks in multiples of 10000 (stick: slender and often cylindrical piece of a substance).,3.9,,
X,TU,tube,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
X,TV,thousand kilogram,,3.8,,10³kg
X,TW,thousand sheet,,3.8,,
X,TY,"tank, cylindrical","Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.4,,
,U1,treatment,"A unit of count defining the number of treatments (treatment: subjection to the action of a chemical, physical or biological agent).",3.9,,
,U2,tablet,A unit of count defining the number of tablets (tablet: a small flat or compressed solid object).,3.9,,
D,UA,torr,,2,Torr,"133,322 4 Pa"
,UB,telecommunication line in service average,A unit of count defining the average number of lines in service.,3.5,,
,UC,telecommunication port,A unit of count defining the number of network access ports.,3.5,,
X,UD,tenth minute,,3.8,,6 s
X,UE,tenth hour,,3.8,,360 s
X,UF,usage per telecommunication line average,,3.5,,
X,UH,ten thousand yard,,3.8,,
X,UM,million unit,,3.8,,
,VA,volt - ampere per kilogram,,3.9,V·A / kg,V x A / kg
X,VI,vial,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,VLT,volt,,1,V,V
,VP,percent volume,"A measure of concentration, typically expressed as the percentage volume of a solute in a solution.",3.7,,
X,VQ,bulk,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
X,VS,visit,,3.9,,
,W2,wet kilo,"A unit of mass defining the number of kilograms of a product, including the water content of the product.",3.1,,
X,W4,two week,,3.8,,
,WA,watt per kilogram,,3.9,W/kg,1 W/kg
,WB,wet pound,"A unit of mass defining the number of pounds of a material, including the water content of the material.",3.1,,
,WCD,cord,A unit of volume used for measuring lumber. One board foot equals 1/12 of a cubic foot.,3.5,,"3,63 m³"
,WE,wet ton,"A unit of mass defining the number of tons of a material, including the water content of the material.",3.1,,
,WEB,weber,,1,Wb,Wb
,WEE,week,,2,wk,"6,048 x 10⁵ s"
,WG,wine gallon,A unit of volume equal to 231 cubic inches.,3.1,,
X,WH,wheel,,3.9,,
,WHR,watt hour,,1,W·h,"3,6 x 10³ J"
X,WI,weight per square inch,,3.9,,
,WM,working month,A unit of time defining the number of working months.,3.1,,
X,WR,wrap,,3.3,,
,WSD,standard,"A unit of volume of finished lumber equal to 165 cubic feet.
Synonym: standard cubic foot",3.5,std,"4,672 m³"
,WTT,watt,,1,W,W
D,WW,millilitre of water,A unit of volume equal to the number of millilitres of water.,3.1,,
,X1,Gunter's chain,A unit of distance used or formerly used by British surveyors.,2,ch (UK),"20,116 8 m"
,YDK,square yard,,2,yd²,"8,361 274 x 10⁻¹ m²"
,YDQ,cubic yard,,2,yd³,"0,764 555 m³"
X,YL,hundred linear yard,,3.8,,
,YRD,yard,,2,yd,"0,914 4 m"
X,YT,ten yard,,3.8,,
X,Z1,lift van,,3.4,,
,Z11,hanging container,A unit of count defining the number of hanging containers.,3.9,,
X,Z2,chest,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
X,Z3,cask,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
X,Z4,hogshead,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
X,Z5,lug,,3.9,,
X,Z6,conference point,,3.5,,
X,Z8,newspage agate line,,3.9,,
,ZP,page,A unit of count defining the number of pages.,3.5,,
,ZZ,mutually defined,A unit of measure as agreed in common between two or more parties.,3.9,,
+,MRW,Metre Week,"Unit for measuring physical dimensions and time, as required by DIN 18451",3.2,m·wk,
+,MKW,Square Metre Week,Unit for measuring physical dimensions and time as required by DIN 18451,3.2,m²· wk,
+,MQW,Cubic Metre Week,Unit for measuring physical dimensions and time as required by DIN 18451,3.2,m³·wk,
+,HWE,Piece Week,Unit for measuring the item amount and time as required by DIN 18451,3.2,piece·k,
+,MRD,Metre Day,Unit for measuring physical dimensions and time as required by DIN 18451,3.2,m·day,
+,MKD,Square Metre Day,Unit for measuring physical dimensions and time as required by DIN 18451,3.2,m²·d,
+,MQD,Cubic Metre Day,Unit for measuring physical dimensions and time as required by DIN 18451,3.2,m³·d,
+,HAD,Piece Day,Unit for measuring the item amount and time as required by DIN 18451,3.2,piece·d,
+,MRM,Metre Month,Unit for measuring physical dimensions and time as required by DIN 18451,3.2,m·mo,
+,MKM,Square Metre Month,Unit for measuring physical dimensions and time as required by DIN 18451,3.2,m²·mo,
+,MQM,Cubic Metre Month,Unit for measuring physical dimensions and time as required by DIN 18451,3.2,m³·mo,
+,HMO,Piece Month,Unit for measuring the item amount and time as required by DIN 18451,3.2,piece·mo,
+,DBW,Decibel watt,The decibel watt or dBW is a unit for the measurement of the strength of a signal expressed in decibels relative to one watt.,3.1,dBW,10^[Power in dBW/10] W
+,DBM,Decibel-milliwatts,dBm (sometimes dBmW or decibel-milliwatts) is unit of level used to indicate that a power ratio is expressed in decibels (dB) with reference to one milliwatt (mW).,3.1,dBm,10^[(Power in dBm-30)/10] W
+,FNU,Formazin nephelometric unit,Formazin nephelometric unit (FNU) is used for water turbidity level evaluation,3.5,FNU,
+,NTU,Nephelometric turbidity unit,Nephelometric turbidity unit (NTU) is used for water turbidity level evaluation,3.5,NTU,
